MGI_ID,MGI_Symbol
MGI:1194490,Diaph1
MGI:1194491,Mcpt9
MGI:1194492,Hdgfl2
MGI:1194493,Hdgfl1
MGI:1194494,Hdgf
MGI:1194495,Fpr3
MGI:1194497,Tgif1
MGI:1194498,Haspin
MGI:1194499,Gsg1
MGI:1194503,Atp2a3
MGI:1194504,Kcnj10
MGI:1194505,C1qbp
MGI:1194506,Serpini1
MGI:1194508,Ddost
MGI:1194513,Psmb5
MGI:1194881,Fabp9
MGI:1194882,Irs3
MGI:1194883,Crx
MGI:1194884,Evl
MGI:1194891,Gpc1
MGI:1194894,Gpc5
MGI:1194898,Ppl
MGI:1194899,Inpp5k
MGI:1194903,Tsga8
MGI:1194908,Nfkbie
MGI:1194909,Rsph1
MGI:1194910,Rbbp7
MGI:1194912,Rbbp4
MGI:1194915,Asic1
MGI:1194921,Ttk
MGI:1194924,Cd180
MGI:1194993,Dsc3
MGI:1195256,Pla2g4a
MGI:1195260,Fxyd2
MGI:1195261,Eef2k
MGI:1195262,Man2b2
MGI:1195263,Lims1
MGI:1195264,Slc3a1
MGI:1195265,Per2
MGI:1195266,Tnfaip6
MGI:1195267,Ilk
MGI:1195268,Sigmar1
MGI:1195269,Slc22a12
MGI:1195270,Zmat3
MGI:1195271,Aqp8
MGI:1195272,Eda
MGI:1195275,Rdh1
MGI:1195276,Bloc1s1
MGI:1195345,Zbtb14
MGI:1195456,Rnh1
MGI:1195458,Abce1
MGI:1195461,Septin5
MGI:1195462,Gfra2
MGI:1195463,Mr1
MGI:1195966,Ctnnd2
MGI:1195969,Lilra6
MGI:1195970,Pira2
MGI:1195971,Pira1
MGI:1195972,Terf2
MGI:1195976,Elovl3
MGI:1195985,Cbx4
MGI:894311,Pirb
MGI:1196217,Tcaim
MGI:1196223,Prag1
MGI:1196224,Cdk8
MGI:1196227,Dffa
MGI:1196228,Zcchc10
MGI:1196234,Ccdc69
MGI:1196246,Znrf2
MGI:1196250,Klrk1
MGI:1196251,Casz1
MGI:1196252,Spice1
MGI:1196256,Kdm1a
MGI:1196260,Jpt2
MGI:1196261,Trmt10c
MGI:1196274,Cdca8
MGI:1196275,Klrd1
MGI:1196277,Tmem201
MGI:1196281,Dscam
MGI:1196284,Tsc22d3
MGI:1196287,Dffb
MGI:1196288,Eif6
MGI:1196293,Tubgcp4
MGI:1196294,Fubp1
MGI:1196295,Ptpn20
MGI:1196297,Hgsnat
MGI:1196310,Angel2
MGI:1196314,Dhrs1
MGI:1196316,R3hcc1l
MGI:1196325,Tspan14
MGI:1196326,Ncald
MGI:1196332,Arhgap6
MGI:1196334,Hyal2
MGI:1196337,Brms1l
MGI:1196345,Agpat5
MGI:1196356,Iqsec1
MGI:1196365,Nus1
MGI:1196368,Carhsp1
MGI:1196370,Ildr2
MGI:1196373,Reps1
MGI:1196377,Tnfaip3
MGI:1196378,Habp2
MGI:1196384,Tmem106c
MGI:1196386,Slc25a39
MGI:1196389,Polg
MGI:1196391,Pole
MGI:1196396,Dpagt1
MGI:1196398,Champ1
MGI:1196400,D16Ertd472e
MGI:1196403,Pla2g4c
MGI:1196405,Ctdspl2
MGI:1196412,Tnpo3
MGI:1196415,Tada1
MGI:1196419,Ccpg1
MGI:1196429,Atg13
MGI:1196431,D7Ertd443e
MGI:1196439,Cbx7
MGI:1196450,Tmem254a
MGI:1196453,Klhl7
MGI:1196455,Ccdc97
MGI:1196457,Atpif1
MGI:1196458,Scarb2
MGI:1196463,Fndc3a
MGI:1196464,Adgre4
MGI:1196466,Dsg2
MGI:107368,Tcea2
MGI:1196608,Slc4a1ap
MGI:1196612,Mrpl23
MGI:1196616,Rbpjl
MGI:1196617,Ninj1
MGI:1196620,Hpn
MGI:1196624,Tcea1
MGI:1196625,Fzd1
MGI:1196627,Htr6
MGI:1196908,Tcea3
MGI:107572,Xiap
MGI:109634,Terf1
MGI:99613,Zap70
MGI:96522,Rbpj
MGI:104811,Sub1
MGI:1197006,Pipox
MGI:1197007,Birc3
MGI:1197009,Birc2
MGI:1197010,Sumo1
MGI:1197011,Kcns2
MGI:1197012,Aebp1
MGI:1197013,Rasa3
MGI:1197015,Daxx
MGI:1197019,Kcns1
MGI:1197020,Wnt9b
MGI:1197514,Pole2
MGI:1197515,Irx1
MGI:1197517,Limk2
MGI:1197518,Aatk
MGI:1197519,Bcl2l11
MGI:1197522,Irx3
MGI:1197523,Tmprss15
MGI:1197524,Pitpnm1
MGI:1197526,Irx2
MGI:1197527,Top3a
MGI:109128,Hnf4a
MGI:1201374,Anxa8
MGI:1201375,Rdh16
MGI:1201378,Anxa3
MGI:1201386,Nrd1
MGI:1201387,Nlk
MGI:1201400,Stac
MGI:1201402,Ccr8
MGI:1201403,Gfra3
MGI:1201406,Slc10a2
MGI:1201407,Sh2b1
MGI:1201408,Srpk2
MGI:1201409,Pknox1
MGI:1201412,Rdh5
MGI:1201414,Cer1
MGI:1201607,Blzf1
MGI:1201608,Hrk
MGI:1201609,Mfsd14a
MGI:1201610,Tex9
MGI:1201670,Psmd4
MGI:1201671,Synj2
MGI:1201673,Shox2
MGI:1201674,Smad3
MGI:1201675,Tesk1
MGI:1201678,Cacna1g
MGI:1201679,Cxadr
MGI:1201681,Dennd5a
MGI:1201682,Kif20a
MGI:1201683,Eomes
MGI:1201684,Pspn
MGI:1201685,Ctbp1
MGI:1201686,Ctbp2
MGI:1201689,Tapbp
MGI:1201690,Map6
MGI:1201691,Rnf4
MGI:1201692,Rabac1
MGI:1201778,Atp6v0d1
MGI:1201779,Hnrnph2
MGI:1201780,Atp6v1a
MGI:1201781,Vill
MGI:1201782,Oit3
MGI:1201784,Fam3d
MGI:1201785,Fxyd5
MGI:1201787,Socs2
MGI:1201789,Rpl36a
MGI:1201791,Socs3
MGI:1201792,Pde1a
MGI:893588,Cirbp
MGI:1202063,Rps3a1
MGI:1202064,Otog
MGI:1202065,Chek1
MGI:1202066,Sec61g
MGI:1202069,Cdk2ap1
MGI:1202070,Nsg2
MGI:1202294,Aff2
MGI:1202295,Entpd6
MGI:1202296,Sorl1
MGI:1202298,Nmt2
MGI:1202299,Gpr27
MGI:1202300,Kcnu1
MGI:1202301,Itch
MGI:1202302,Pms1
MGI:1202304,Gnmt
MGI:1202305,Vps72
MGI:1202306,Hcrt
MGI:1202307,Phlda2
MGI:892013,Agrp
MGI:1202384,Ddb1
MGI:1202386,Gas8
MGI:1202388,Gas7
MGI:1202390,Igdcc3
MGI:1202392,Gpaa1
MGI:1202394,Cblif
MGI:1202395,Mmp8
MGI:1202397,Ints6
MGI:1202398,Kera
MGI:1202400,Supt5
MGI:1202401,Fgf17
MGI:1202402,Pde7a
MGI:1202403,Chrna9
MGI:1202709,Tert
MGI:1202710,Art4
MGI:1202713,Rhag
MGI:1202715,Tcf21
MGI:1202717,Psen1
MGI:1202722,Gtf2i
MGI:1202729,Art3
MGI:1202864,Myoc
MGI:1202875,Btf3
MGI:1202876,Tcf7l1
MGI:1202877,Dgcr6
MGI:1202878,Meig1
MGI:1202879,Tcf7l2
MGI:1202880,Traf4
MGI:1202881,Cuzd1
MGI:1202882,Rhd
MGI:1202888,Rhox6
MGI:1202890,Angpt2
MGI:1202907,Csrp2
MGI:1203290,Cd46
MGI:103309,Flot2
MGI:106026,Gstm3
MGI:108111,Slc22a1
MGI:1203481,Map3k19
MGI:1203484,Zfp638
MGI:1203495,Mgam
MGI:1203500,Rrp1
MGI:1203517,Birc5
MGI:1203520,Dapk3
MGI:1203522,Magi1
MGI:1203524,Smarcc1
MGI:1203527,Muc3
MGI:1203728,Dtnb
MGI:1203729,Pik3c2a
MGI:1203730,Pik3c2g
MGI:1203732,Slc16a2
MGI:109284,Psen2
MGI:107734,Ap3d1
MGI:1206039,Nkx6-1
MGI:1206040,Vps26c
MGI:1206571,Prl7a2
MGI:1206572,Prl7a1
MGI:1206579,Prl6a1
MGI:1206581,Pik3ca
MGI:1206582,Cacng1
MGI:1206586,Bap1
MGI:1206587,Prl4a1
MGI:1206591,Bik
MGI:102520,Phb2
MGI:101917,Bcap29
MGI:1261415,Sgpl1
MGI:1261419,Fgd6
MGI:1261422,Naga
MGI:1261423,Casp8
MGI:1261425,Drosha
MGI:1261426,Zfp971
MGI:1261428,Chchd2
MGI:1261433,Endog
MGI:1261434,Olr1
MGI:1261436,Tbx10
MGI:1261437,Atp5c1
MGI:99951,Mafk
MGI:109613,Matn2
MGI:99603,Smarca2
MGI:1196437,Hltf
MGI:106199,Vegfb
MGI:97429,Oas1g
MGI:106591,Matn1
MGI:1261758,Suz12
MGI:1261760,Lsamp
MGI:1261768,Stbd1
MGI:1261771,Rnf24
MGI:1261775,Atg14
MGI:1261780,Mcpt8
MGI:1261783,Cyria
MGI:1261791,Apba2
MGI:1261794,Haus4
MGI:1261797,Cdkn2aipnl
MGI:1261811,Myo15
MGI:1261813,Mn1
MGI:1261814,Palm
MGI:1261819,Dnmt3b
MGI:1261820,Cand1
MGI:1261827,Dnmt3a
MGI:1261831,Hap1
MGI:1261835,Vps37a
MGI:1261838,Nit2
MGI:1261845,Esyt2
MGI:1261847,Vrk1
MGI:1261849,D5Ertd579e
MGI:1261855,Cisd1
MGI:1261856,Ankle2
MGI:1261864,Wipi1
MGI:1261872,Wwc2
MGI:1261890,Fbxo28
MGI:1261910,Pibf1
MGI:1261912,Fbxo41
MGI:1261918,Pramel48
MGI:1261919,D6Ertd527e
MGI:1270126,Ulk1
MGI:1270128,Usp12
MGI:1270129,Dnaja1
MGI:1270148,Cyp2j6
MGI:1270149,Cyp2j5
MGI:1270150,Fam3b
MGI:1270152,Reep5
MGI:1270153,Zfp106
MGI:1270156,Septin4
MGI:1270158,Nkx2-9
MGI:95607,G6pc
MGI:102770,Guca1a
MGI:109520,Pafah1b1
MGI:108415,Pafah1b2
MGI:1261809,Rad51d
MGI:88192,Smarca4
MGI:108414,Pafah1b3
MGI:1099436,Rad51b
MGI:1270839,Cacybp
MGI:1270840,Ehf
MGI:1270841,Cry1
MGI:1270843,Pde6d
MGI:1270844,Cideb
MGI:1270845,Cidea
MGI:1270847,Eif4ebp3
MGI:1270848,Rasd1
MGI:1270849,Rps6kb1
MGI:1270850,Slc6a2
MGI:1270851,Guca2b
MGI:1270854,Gck
MGI:1270855,Il16
MGI:1270856,Prss39
MGI:1270857,Prss40
MGI:1270859,Cry2
MGI:1270860,Plscr2
MGI:1270861,Il12rb2
MGI:1270862,Axin2
MGI:1270863,Prep
MGI:87997,Alox15
MGI:96538,Il10ra
MGI:1098228,Alox8
MGI:109380,Il10rb
MGI:87998,Alox12
MGI:1274781,Robo1
MGI:1274782,Alox12b
MGI:1274784,Adgrv1
MGI:1274787,Trdmt1
MGI:1274789,Taldo1
MGI:1274790,Alox12e
MGI:1276102,Aqr
MGI:1276106,Ccnk
MGI:1276107,Mmp16
MGI:1276108,Birc6
MGI:1276109,Cldn1
MGI:1276110,Cldn2
MGI:1276111,Pfdn2
MGI:1276112,Cldn5
MGI:1276116,Ep300
MGI:1276121,Bckdk
MGI:1276123,Ucn
MGI:1276124,Ep400
MGI:1276125,Utf1
MGI:109626,Taz
MGI:109629,Atp6ap1
MGI:109628,Dnase1l1
MGI:1276522,H2-M10.1
MGI:1276523,Ncoa1
MGI:1276524,H2-M10.3
MGI:1276525,H2-M10.2
MGI:1276526,H2-M10.5
MGI:1276527,H2-M10.4
MGI:1276533,Ncoa2
MGI:1276534,Bcat2
MGI:1276535,Ncoa3
MGI:1276539,Ttc3
MGI:1276545,Nsd1
MGI:1276549,Snn
MGI:1276570,H2-M9
MGI:1276574,Nsd2
MGI:1276575,Ptdss1
MGI:1276578,Gfi1b
MGI:1277096,Ptp4a1
MGI:1277097,Alx3
MGI:1277098,Ptp4a3
MGI:1277101,Ankrd22
MGI:1277103,Nudcd2
MGI:1277106,Gpr33
MGI:1277113,Pacs1
MGI:1277114,Ptgfrn
MGI:1277116,Pde8a
MGI:1277117,Ptp4a2
MGI:1277119,Zfp105
MGI:1277120,Arfip1
MGI:1277122,Rcn3
MGI:1277124,Asah1
MGI:1277133,Phf11d
MGI:1277134,Per3
MGI:1277137,Stmn3
MGI:1277143,Gtf2h3
MGI:1277150,Ldlrad4
MGI:1277151,Snca
MGI:1277152,Parl
MGI:1277162,Cdk6
MGI:1277163,Vax1
MGI:1277166,Sp3
MGI:1277167,Adgra1
MGI:1277169,Echdc1
MGI:1277171,Dcx
MGI:1277172,Ddx56
MGI:1277173,Arhgef25
MGI:1277176,Tmem42
MGI:1277178,Fam91a1
MGI:1277179,Pde9a
MGI:1277180,Ifi27
MGI:1277182,Cpsf4l
MGI:1277184,Macir
MGI:1277186,Atg5
MGI:1277193,G6pc2
MGI:1277199,D13Ertd608e
MGI:1277201,Col13a1
MGI:1277202,Cnih1
MGI:1277207,Cxcr3
MGI:1277211,Tyrobp
MGI:1277212,Zfp644
MGI:1277214,Septin11
MGI:1277215,Bbs1
MGI:1277216,Gtf2h1
MGI:1277218,Rpap3
MGI:1277220,Ccdc86
MGI:1277223,Atxn2
MGI:1277225,Cnih2
MGI:1277234,Tbx15
MGI:1277238,Cfap44
MGI:1277241,Lcn5
MGI:108013,Uncx
MGI:1277947,Fhit
MGI:1277948,Obp1b
MGI:1277949,Obp1a
MGI:1277950,Casp9
MGI:1277952,Serpinb3c
MGI:1277953,Rp2
MGI:1277954,Il13ra2
MGI:1277955,Bsn
MGI:1277956,Pycr2
MGI:1277957,Kcnn4
MGI:1277958,Pcm1
MGI:1277959,Dlg4
MGI:1277960,Patj
MGI:1277961,Plec
MGI:1277962,Hus1
MGI:1277964,Ehhadh
MGI:1277968,Cavin1
MGI:1277969,Zfp143
MGI:1277971,Klc3
MGI:1277973,Thumpd3
MGI:1277977,Ubr1
MGI:1277978,Sap18
MGI:1277979,Itgb2l
MGI:1277980,Fgf18
MGI:1277988,Uxt
MGI:1277989,Shmt2
MGI:1277991,Dach1
MGI:98427,Il1rl1
MGI:102687,Bcl2a1a
MGI:99449,Ifit2
MGI:99450,Ifit1
MGI:96269,Ranbp1
MGI:99430,Hira
MGI:106201,Tmed1
MGI:107846,Prmt1
MGI:98372,Sp1
MGI:107405,Lefty1
MGI:1101055,Ifit3
MGI:1278315,Lrp5
MGI:1278317,Fpr-rs4
MGI:1278318,Fpr-rs3
MGI:1278319,Fpr2
MGI:1278321,Epc2
MGI:1278322,Epc1
MGI:1278325,Bcl2a1d
MGI:1278326,Bcl2a1b
MGI:1278327,Bcl2a1c
MGI:1278328,Dnpep
MGI:1278330,Smpd2
MGI:1278332,Bcl6b
MGI:1278334,Zfand5
MGI:1278335,Lnx1
MGI:1278336,Cdkl5
MGI:1278339,Dgkz
MGI:1278340,Rpl21
MGI:1278342,Lect2
MGI:1278344,Nipsnap1
MGI:1289147,E2f7
MGI:1289155,Trmt1
MGI:1289156,Pbk
MGI:1289160,Mpzl2
MGI:1289164,Ncaph2
MGI:1289168,Cd300lg
MGI:1289171,Mettl2
MGI:1289172,Scyl2
MGI:1289174,Fam204a
MGI:1289184,Setd3
MGI:1289192,Fbxo36
MGI:1289196,Rnf213
MGI:1289213,D3Ertd751e
MGI:1289222,Kctd14
MGI:1289225,Tmem41b
MGI:1289227,Zwint
MGI:1921807,Ppp6r3
MGI:1289230,Pxk
MGI:1289231,D8Ertd738e
MGI:1289234,Rhpn2
MGI:1289238,Echdc2
MGI:1289247,Lmbr1l
MGI:1289248,Txndc17
MGI:1289252,Ppp2r2d
MGI:1289257,Gpd1l
MGI:1289258,Cfap43
MGI:1289263,Ccdc39
MGI:1289265,Tbc1d22a
MGI:1289273,Ppp1r10
MGI:1289274,Krr1
MGI:1289279,Dnah9
MGI:1289280,Zfp410
MGI:1289282,Zfp622
MGI:1289288,Slc52a2
MGI:1289293,Zkscan6
MGI:1289294,Dop1a
MGI:1289298,Knstrn
MGI:1289301,Ubxn1
MGI:1289302,Ccdc59
MGI:1289308,Tax1bp1
MGI:1289318,Ccdc43
MGI:1289321,Mrpl48
MGI:1289325,Anapc16
MGI:1289326,Gpn3
MGI:1289332,Eipr1
MGI:1289341,Sf3b3
MGI:1261834,Wnt2b
MGI:1096392,Hcn1
MGI:1278313,Coch
MGI:1298204,Ppt1
MGI:1298206,Pip4k2a
MGI:1298207,F2rl3
MGI:1298208,F2rl2
MGI:1298209,Hcn4
MGI:1298210,Hcn2
MGI:1298211,Hcn3
MGI:1298216,Crygs
MGI:1298217,Cst7
MGI:1298218,Lrp6
MGI:1298219,Clec11a
MGI:1298220,Naip5
MGI:1298222,Naip6
MGI:1298223,Naip1
MGI:1298224,Pip5k1c
MGI:1298226,Naip2
MGI:1298227,Mcm6
MGI:1298228,Foxq1
MGI:1298229,Nid2
MGI:1298230,Cnot7
MGI:1298231,Tpst1
MGI:1298232,Gzmk
MGI:1298234,Kcnk4
MGI:94860,Ppp1r1b
MGI:88135,Tff1
MGI:88259,Camk2g
MGI:1298366,Atf1
MGI:1298367,Pcdha6
MGI:1298369,Pcdha7
MGI:1298370,Pcdha12
MGI:1298371,Pcdha5
MGI:1298372,Pcdha11
MGI:1298373,Rpl9
MGI:1298375,Cabin1
MGI:1298377,Itgae
MGI:1298378,Dhcr7
MGI:1298379,Matr3
MGI:1298381,Ddt
MGI:1298382,Plp2
MGI:1298386,Tpd52l1
MGI:1298387,Fhl1
MGI:1298388,Umps
MGI:1298389,Clec4d
MGI:1298390,Swap70
MGI:1298392,Bscl2
MGI:1298393,Sh3pxd2a
MGI:1298395,Tspyl1
MGI:1298397,Sncg
MGI:1298398,Mcm7
MGI:1298405,Ap2m1
MGI:1298406,Pcdha4
MGI:1298407,Tspan7
MGI:1298408,Pcdha10
MGI:101802,F2r
MGI:101910,F2rl1
MGI:107700,Casp4
MGI:1097691,Hdac2
MGI:894649,Ppfibp2
MGI:109601,Nck1
MGI:1306775,Sucla2
MGI:1306776,Map1a
MGI:1306778,Map1b
MGI:1306779,Ccl22
MGI:1306780,Egr3
MGI:1306782,Dio3
MGI:1306784,Cited2
MGI:1306785,Ugdh
MGI:1306794,Scin
MGI:1306796,Apaf1
MGI:1306797,Aoc3
MGI:1306798,Vwa7
MGI:1306799,D17H6S56E-5
MGI:1306800,Pcdh8
MGI:1306801,Pcdh9
MGI:1306802,Itgb1bp1
MGI:1306803,Lhx6
MGI:1306805,Tff2
MGI:1306806,Cyp2c37
MGI:1306812,Zfp239
MGI:1306815,Cyp2c40
MGI:1306818,Cyp2c39
MGI:1306819,Cyp2c38
MGI:1306821,Nck2
MGI:1306822,Dnajb3
MGI:1306823,Dhx8
MGI:1306824,Suclg2
MGI:1306825,Gtpbp6
MGI:103107,F10
MGI:99481,F11
MGI:99687,Rpl29
MGI:88383,F8
MGI:88384,F9
MGI:109325,F7
MGI:88382,F5
MGI:88380,F2
MGI:88381,F3
MGI:109638,Clns1a
MGI:88417,Clcn1
MGI:105061,Clcn2
MGI:103555,Clcn3
MGI:99486,Clcn5
MGI:97890,Rad51
MGI:101758,Dcaf8l
MGI:104571,Clcn4
MGI:1309453,Sart1
MGI:1309463,Hspa13
MGI:1309464,Mapk8ip1
MGI:1309465,Slc12a4
MGI:1309466,Gstm5
MGI:1309467,Gstm6
MGI:1309468,Casq1
MGI:1309469,Casq2
MGI:1309472,Ltb4r1
MGI:1309478,Baz1a
MGI:1309480,Rtf1
MGI:1309481,Trip12
MGI:1309489,Cask
MGI:1309503,Kcnq2
MGI:1309511,Cdc7
MGI:1309515,Gsta4
MGI:1309516,Tpst2
MGI:1309517,Itm2b
MGI:1309526,Rps17
MGI:1309528,Ppp1r12a
MGI:88379,F13b
MGI:99447,Krtap11-1
MGI:109364,Krt36
MGI:95556,Flna
MGI:95557,Flnc
MGI:96699,Krt2
MGI:104859,Selenbp2
MGI:96825,Selenbp1
MGI:96700,Krt84
MGI:1309991,Krt33b
MGI:1309992,Cbr3
MGI:1309993,Krt31
MGI:1309994,Krt34
MGI:1309995,Krt32
MGI:1309997,Krtap9-1
MGI:1309998,Marco
MGI:1309999,Prkx
MGI:1310000,Kcnj15
MGI:1310002,Fmo1
MGI:1310004,Fmo5
MGI:1312921,Casp6
MGI:1312922,Casp12
MGI:1312985,Tagln2
MGI:1313136,Clip2
MGI:1313138,Olfr153
MGI:1313139,Olfr152
MGI:1313140,Olfr38
MGI:1313142,Olfr39
MGI:101783,Plk4
MGI:1313258,Slfn2
MGI:1313259,Slfn1
MGI:1313261,Sptbn2
MGI:1313266,Alcam
MGI:1313268,Chrd
MGI:1313269,Oc90
MGI:1313271,Stk16
MGI:1313275,Nthl1
MGI:1313276,Vamp1
MGI:1313277,Vamp2
MGI:1313278,Fzd9
MGI:1313286,Eif2b3
MGI:1313288,Incenp
MGI:1313291,Vezf1
MGI:1313297,Gpr37
MGI:1313302,Cenpf
MGI:1313312,Khdrbs3
MGI:1314633,Dnase1l3
MGI:1314635,Rasgrp1
MGI:1314647,Aqp7
MGI:1314653,Afdn
MGI:1314663,Ssty1
MGI:88337,Cd40lg
MGI:1196259,Tnfsf12
MGI:99908,Tnfrsf8
MGI:88336,Cd40
MGI:1100089,Tnfsf11
MGI:88326,Cd27
MGI:88328,Tnfsf8
MGI:1101058,Tnfsf9
MGI:1101059,Tnfrsf9
MGI:894675,Tnfrsf18
MGI:1195273,Cd70
MGI:1314842,Kcnj16
MGI:1314872,Hipk2
MGI:1314873,Hipk1
MGI:1314881,Chaf1b
MGI:1314882,Hipk3
MGI:1314883,Tnfrsf1b
MGI:1314884,Tnfrsf1a
MGI:1314891,Tnfrsf11a
MGI:1315192,Lrrc23
MGI:1315195,Emg1
MGI:1315196,Timm10b
MGI:1315197,Hk2
MGI:1315198,Cdca3
MGI:1315199,Spsb2
MGI:1315200,M1ap
MGI:1315201,Grcc10
MGI:1315202,Slit3
MGI:1315203,Slit1
MGI:1315204,Slc40a1
MGI:1315205,Slit2
MGI:1315208,P3h3
MGI:1315211,Lpcat3
MGI:1315213,Nrip1
MGI:1315214,Gpr162
MGI:1315215,Dhrs3
MGI:1316648,Ahnak
MGI:1316649,Sphk1
MGI:1316650,Slc37a4
MGI:1316652,Prmt2
MGI:1316658,Cyba
MGI:1316659,St3gal3
MGI:1316660,Cacng2
MGI:1316662,Vmn2r88
MGI:1316664,Vmn2r107
MGI:1316665,Vmn2r104
MGI:1316666,Vmn2r42
MGI:1316678,Rad1
MGI:1316687,Nap1l4
MGI:1316696,Vmn2r32
MGI:1316706,Nfs1
MGI:1316707,Vmn2r89
MGI:1316708,Ifrd2
MGI:1316711,Vmn2r37
MGI:1316714,Cox7a1
MGI:1316715,Cox7a2
MGI:1316717,Ifrd1
MGI:1316721,Lhx9
MGI:1316726,Fga
MGI:1316727,Gspt2
MGI:1316728,Gspt1
MGI:1316729,Vmn2r30
MGI:1316730,Vmn2r10
MGI:1316731,Stc2
MGI:1316732,Clca3a1
MGI:1316735,Vmn2r129
MGI:1316736,Men1
MGI:1316737,G0s2
MGI:1316740,Morc1
MGI:1316742,Lgals7
MGI:1316743,St3gal4
MGI:1316745,Bmp15
MGI:102968,Klra8
MGI:103234,Herc2
MGI:109362,Krt86
MGI:108407,Rgs16
MGI:101903,Klra5
MGI:101904,Klra4
MGI:101901,Klra7
MGI:101902,Klra6
MGI:101907,Klra1
MGI:101905,Klra3
MGI:101906,Klra2
MGI:1278343,Nipsnap2
MGI:1321093,Klra10
MGI:1321119,Aurkc
MGI:1321133,Hint1
MGI:1321151,Ptpru
MGI:1321152,Ptprt
MGI:1321153,Klra9
MGI:1321159,Ppp2ca
MGI:1321161,Ppp2cb
MGI:1098808,Pex5
MGI:97370,Enpp1
MGI:1321385,Entpd5
MGI:1321386,Entpd3
MGI:1321389,Vamp3
MGI:1321390,Enpp2
MGI:1321392,Pex7
MGI:1321393,Timeless
MGI:1321394,Gdf2
MGI:1321395,Ltbp4
MGI:1321396,Pstpip1
MGI:1321398,F11r
MGI:1321402,Lcp2
MGI:1321404,Ly86
MGI:104732,Rbmy
MGI:1197008,Ccn4
MGI:106014,Nudc
MGI:1328306,Orc2
MGI:1328308,Scrg1
MGI:1328310,Zc3h7b
MGI:1328311,Sypl2
MGI:1328312,Ptf1a
MGI:1328313,Chkb
MGI:1328314,Matn4
MGI:1328315,Krtap12-1
MGI:1328316,Cd83
MGI:1328317,Trex1
MGI:1328318,Atp6v0e
MGI:1328321,Bex1
MGI:1328322,Rex2
MGI:1328323,Syngr1
MGI:1328324,Syngr2
MGI:1328326,Ccn5
MGI:1328328,Map7
MGI:1328337,Orc1
MGI:1298205,Slc7a5
MGI:106220,Six5
MGI:1328350,Matn3
MGI:1328351,Nts
MGI:1328352,Sh2d1a
MGI:1328354,Mpp3
MGI:1328355,Wfs1
MGI:1328356,Rad9a
MGI:1328357,Unc119
MGI:1328358,Myom2
MGI:1328359,Pkp1
MGI:1328360,Arid3a
MGI:1328361,Bard1
MGI:1328362,Blm
MGI:1328363,Ccnt1
MGI:1328364,Fmod
MGI:1328365,Aanat
MGI:1328366,Smarcb1
MGI:1328368,Cdk9
MGI:1328787,Smad5
MGI:1276558,Slc13a2
MGI:101876,Tead1
MGI:1313274,Usp9y
MGI:109241,Tead3
MGI:106907,Tead4
MGI:894681,Usp9x
MGI:107943,Cct6a
MGI:103157,Dnase1
MGI:104904,Tead2
MGI:1329004,Slfn5
MGI:1329005,Slfn3
MGI:1329010,Slfn4
MGI:1329012,Slc22a5
MGI:1329013,Cct6b
MGI:1329014,Stam
MGI:1329015,Nfatc2ip
MGI:1329016,Sel1l
MGI:1329019,Dnase2a
MGI:1329021,Msh5
MGI:1329025,Edil3
MGI:1329026,Clcnka
MGI:1329027,Gk2
MGI:1329031,Ccl20
MGI:1329033,Agxt
MGI:1329034,Ccne2
MGI:1329035,Ggh
MGI:1329037,Strap
MGI:1329038,Mllt10
MGI:1329039,Ccl17
MGI:1329040,Dkk1
MGI:1329041,Rngtt
MGI:1329042,Sgce
MGI:1329045,Tulp3
MGI:1330223,Papss2
MGI:1330228,Krtap6-1
MGI:1330233,Tcap
MGI:1330235,Gabre
MGI:1330237,Sprr3
MGI:1330238,Dpm2
MGI:1330239,Dpm1
MGI:1330262,Zpr1
MGI:1330275,Ptgdr2
MGI:1330276,Cops2
MGI:1330279,Krtap6-3
MGI:1330280,Krtap6-2
MGI:1330281,Cd2ap
MGI:1330282,S100a4
MGI:1330284,Slc16a7
MGI:1330288,Hyal3
MGI:1330290,Ovol1
MGI:1330292,Dyrk4
MGI:1330293,Krtap8-1
MGI:1330294,Hnrnpab
MGI:1330295,Krtap19-5
MGI:1330299,Dyrk1a
MGI:1330300,Dyrk3
MGI:1330301,Dyrk2
MGI:1330302,Dyrk1b
MGI:1330304,Vps52
MGI:1330305,Trpm1
MGI:1330307,Dmrt2
MGI:1330309,Sprr2i
MGI:1330312,Magoh
MGI:1330343,Sprr2h
MGI:1330344,Sprr2k
MGI:1330346,Sprr2e
MGI:1330347,Sprr2d
MGI:1330349,Sprr2f
MGI:1330350,Sprr2a1
MGI:1330352,Sprr2b
MGI:1330587,Papss1
MGI:95541,Fkbp1a
MGI:1328307,Ap1g2
MGI:101920,Ap2a2
MGI:109493,Rab33a
MGI:101921,Ap2a1
MGI:109372,Cbx5
MGI:101919,Ap1g1
MGI:88492,Masp1
MGI:894286,P4ha2
MGI:97769,Prnp
MGI:1096368,Ap1b1
MGI:97463,P4ha1
MGI:1330805,Rab33b
MGI:1330806,Arg2
MGI:1330808,Hsd17b7
MGI:1330809,Atp10a
MGI:1330810,Trp63
MGI:1330812,Acox1
MGI:1330818,Qsox1
MGI:1330819,Osmr
MGI:1330823,Slc25a14
MGI:1330824,Csrp3
MGI:1330826,Atp9a
MGI:1330828,Cdk5r2
MGI:1330832,Masp2
MGI:1330835,Krtap13
MGI:1330838,Lgmn
MGI:1330839,Lin7c
